company_id,company_name,current_status,industry_category,country,sector,size,assessment_year,overall_score,impact_area_community,impact_area_customers,impact_area_environment,impact_area_governance,impact_area_workers,certification_cycle,year_first_certified,PC 1,PC 2,PC 3,Cluster
001C000001iyf9fIAA,Simplygreen Australia Pty Ltd (Simplygreen Salary Packaging),Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,1-9,2019,81.4,23.1,3.4,20.1,8.4,26.1,1,2020,-0.5386323502957011,-2.7375412539601354,0.7628397336536988,1
001C000001jeoS8IAI,5% Design Action,Certified,Business Products & Services,Taiwan,Service With Minor Environmental Footprint,1-9,2018,85.9,30.4,13.3,6.6,10.8,24.7,1,2019,-0.7539458680593255,-2.3636694692189915,0.5507592324439924,1
001C000001jfZPTIA2,Goodwings,Certified,Business Products & Services,Denmark,Service With Minor Environmental Footprint,10-49,2018,86.3,42.2,0.0,3.6,16.9,23.5,1,2019,-0.4683830363522965,-2.6222371717854833,0.597366428688586,1
001C000001k8kRtIAI,Talent Web,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2018,81.3,23.1,7.0,8.5,11.1,31.3,1,2019,-0.9341476704821158,-2.697213530498847,0.08425469276163575,1
001C000001k8MhTIAU,Pantys,Certified,Consumer Products & Services,Brazil,Wholesale/Retail,10-49,2018,109.1,18.6,21.3,34.2,13.3,21.5,1,2019,2.2926401176990883,-1.0192479089548003,0.07090407013132907,0
001C000001k9eeDIAQ,Scrumbles,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,Unknown,2018,81.2,49.5,0.0,13.2,18.3,0.0,1,2019,2.191976937916236,-0.6181870862306877,3.7527472304375866,0
001C000001k9Q5VIAU,Tickr,Certified,Financial Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,117.3,19.7,44.1,10.8,12.7,29.7,1,2020,-1.9071472347003002,-2.6151878460947025,-0.5051351469855754,1
001C000001k9xmTIAQ,Equanity Build Solidarity,Certified,Business Products & Services,France,Service With Minor Environmental Footprint,1-9,2019,81.7,19.2,24.1,4.9,7.7,25.6,1,2019,-1.3446760274297056,-3.000666993231712,0.4391657095311318,1
001C000001kABJGIA4,3Keel Llp,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,107.6,27.4,7.2,22.0,10.4,40.4,1,2020,-0.6232857798531805,-3.0157489263332735,-0.5961216301649496,1
001C000001kAvIUIA0,The Sustainable Recruiter & Greenjobs,Certified,Business Products & Services,Netherlands,Service With Minor Environmental Footprint,1-9,2019,81.4,24.8,20.5,6.9,8.4,20.6,1,2019,-1.1698931193768072,-2.5357245592996422,0.9389255875708841,1
001C000001kB7HPIA0,Sociedad Industrial Ganadera El Orde�O S.A.,Certified,Consumer Products & Services,Ecuador,Manufacturing,250-999,2018,80.2,28.4,0.0,26.8,9.9,14.9,1,2019,3.683282694315232,-1.8816680772868046,0.3530976399404641,0
001C000001kBK8uIAG,Carlotas,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,Unknown,2018,103.5,60.3,25.9,10.0,7.3,0.0,1,2019,-1.08235978516809,-0.7821561340921376,3.9569487053184167,1
001C000001lMJknIAG,Saitex International,Certified,Consumer Products & Services,Vietnam,Manufacturing,1000+,2018,105.6,22.9,0.0,57.2,7.8,17.5,1,2019,4.93563767157131,-1.0655605640518802,-0.25126913048248445,0
001C000001lMzeFIAS,Essence Branding,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,1-9,2019,81.4,28.9,12.1,4.7,15.1,20.3,1,2019,-1.2385056328824455,-2.581229099071741,0.82337837103207,1
001C000001lN4pJIAS,Carne Hamburguesas,Certified,"Restaurant, Hospitality & Travel",Argentina,Service With Significant Environmental Footprint,50-249,2018,80.2,17.8,0.0,25.7,13.5,23.0,1,2019,2.2008813156276528,-1.9847787594950228,-0.8042681114464899,0
001C000001lNlIgIAK,Being Art Space,Certified,Media,China,Service With Minor Environmental Footprint,1-9,2020,87.1,15.3,28.0,6.2,5.3,32.1,1,2020,-1.025592008070069,-3.466365094187929,0.33730587068891543,1
001C000001lNVX5IAO,Austral Consultores Spa,Certified,Business Products & Services,Chile,Service With Minor Environmental Footprint,10-49,2019,80.9,17.4,2.4,7.8,16.7,36.4,1,2020,-0.8311557694396743,-2.949990191073555,-0.5849293728471423,1
001C000001lOVlIIAW,Artfinder,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2018,81.4,11.7,16.0,6.6,17.6,29.3,1,2019,-1.3949259978640345,-3.1371209916901246,-0.46000911166678904,1
001C000001lPm8oIAC,Eco Panplas,Certified,Energy & Environmental Services,Brazil,Manufacturing,1-9,2018,94.1,17.4,0.0,50.6,7.4,18.5,1,2019,2.91722353765046,-1.5652168771125852,-0.9167051329589778,0
001C000001lPpPEIA0,Idfr,Certified,Business Products & Services,France,Service With Minor Environmental Footprint,1-9,2019,85.5,13.1,9.7,11.3,18.3,33.0,1,2019,-1.2644356034941746,-3.1671667572969335,-0.428020598659031,1
001C000001lPZVfIAO,Lupien Rosenberg Et Associes Sas - Bic,Certified,Business Products & Services,Colombia,Service With Minor Environmental Footprint,1-9,2019,81.7,13.0,28.7,6.4,16.5,16.9,1,2020,-1.4070022772655935,-2.5484499712083104,0.5074218133089935,1
001C000001mMQDfIAO,Beachgold,Certified,Consumer Products & Services,Indonesia,Manufacturing,10-49,2019,83.7,40.7,2.8,10.7,6.7,22.6,1,2019,3.159049984425907,-2.06272930503382,0.37477840640498933,0
001C000001mMXVLIA4,Social Misfits Media,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,87.2,22.4,21.5,7.5,7.1,28.7,1,2019,-1.2943099559938045,-2.951964465985104,0.5194838551368339,1
001C000001mVW41IAG,Tasman Environmental Markets,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2019,95.9,15.7,3.8,39.6,12.0,24.6,1,2020,-0.047183496392909925,-2.5706279810184975,-0.08200921756604473,1
001C000001mW0NlIAK,Happiful,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,80.9,20.7,8.8,8.3,8.6,34.3,1,2019,-0.863578603996898,-3.305726193439173,-0.24087047669436673,1
001C000001mWYSRIA4,Lovat Parks,Certified,Business Products & Services,United Kingdom,Service With Significant Environmental Footprint,10-49,2019,82.4,17.8,2.5,16.4,18.7,26.8,1,2020,0.5769955389427395,-3.1713422449098587,-0.923008588933848,1
001C000001nFGsdIAG,Be More America,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2019,93.7,29.5,23.3,4.9,15.5,20.3,1,2019,-1.6080266501438656,-1.3592039247857128,0.5391999134783845,1
001C000001nFMEsIAO,Drizzle Honey,Certified,Consumer Products & Services,Canada,Wholesale/Retail,1-9,2019,85.4,19.2,3.9,20.5,15.5,26.2,1,2019,2.19013973215032,-1.3474794460456174,0.3068947112809161,0
001C000001nFwPsIAK,Worthstone Limited,Certified,Financial Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,84.7,15.3,25.3,2.6,19.3,22.0,1,2020,-1.905267883957505,-3.0085921864675855,0.10936847708383027,1
001C000001XR6K8IAL,Sweetmans & Partners,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,Unknown,2018,83.0,35.3,16.3,14.2,17.1,0.0,1,2018,-1.1512552344670783,-1.534375558648685,3.1216430007307467,1
001C000001XSZ58IAH,Cooperativa Magis,Certified,Education & Training Services,Argentina,Service With Minor Environmental Footprint,Unknown,2017,82.2,25.3,31.5,9.0,16.4,0.0,1,2018,-1.2006877583811797,-0.9830449847786819,3.2634922958748254,1
001C000001XtLCTIA3,Forever Natural Inc.,Certified,Consumer Products & Services,Canada,Wholesale/Retail,1-9,2019,87.0,20.0,2.9,22.3,13.1,28.4,1,2019,2.3148545906911693,-1.338766255232864,0.25691676923718026,0
001C000001Xu7PQIAZ,The Vegan Broker Inc.,Certified,Consumer Products & Services,Canada,Manufacturing,1-9,2017,124.1,57.1,0.0,39.8,4.5,22.7,1,2017,2.997506179973103,0.18203521348622498,0.4026312478881097,0
001C000001Xue5IIAR,Digital Business Hub,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,Unknown,2017,82.9,47.0,16.2,10.2,9.5,0.0,1,2017,-1.0769286580693198,-0.746435101616322,3.770367191663805,1
001C000001XuPtZIAV,Winnow,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,50-249,2020,82.2,12.6,4.1,21.9,16.3,27.2,1,2017,-0.5201910778693667,-2.932094833716495,-0.4782400695579098,1
001C000001XuPtZIAV,Winnow,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2017,82.3,19.8,0.0,20.6,14.5,27.4,2,2017,-0.7606931010315453,-2.05928790113376,-0.7507082778228116,1
001C000001XvhxOIAR,Instituto Yiesia,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,Unknown,2018,81.5,45.7,20.0,4.9,10.7,0.0,1,2019,-1.1434117030229383,-1.3082442561744463,3.6498331039056655,1
001C000001Xw2MxIAJ,Impact Hub Bern,Certified,Business Products & Services,Switzerland,Service With Significant Environmental Footprint,1-9,2018,80.5,28.3,5.5,19.9,8.8,17.7,1,2018,0.7221868716838173,-2.0601316760063146,0.27706156269729554,0
001C000001Ysom1IAB,Presync,Certified,Energy & Environmental Services,Australia,Service With Minor Environmental Footprint,Unknown,2017,83.0,27.4,37.5,11.5,6.6,0.0,1,2017,-0.5785072408767998,-0.7113965547864398,2.6591353312359773,1
0013b00001p2dxcAAA,Axionable,Certified,Unknown,France,Service With Minor Environmental Footprint,10-49,2019,90.4,24.0,9.5,6.2,14.0,36.4,1,2020,-0.6280439797422946,-4.160500572312286,-0.31034802167093806,1
001C000001YGj7yIAD,De Smaakspecialist,Certified,Consumer Products & Services,Netherlands,Wholesale/Retail,10-49,2018,81.8,23.6,0.0,26.6,14.3,17.1,1,2018,2.690183016451606,-1.2269542945267176,0.44922885244093264,0
0013b00001p2j2CAAQ,Techfuture,Certified,Consumer Products & Services,Argentina,Wholesale/Retail,Unknown,2019,93.1,67.8,10.6,0.5,14.0,0.0,1,2020,2.264401608797062,-0.09428552180408949,4.819441599190973,0
0013b00001p2vriAAA,Kraakman Coaching,Certified,Education & Training Services,Chile,Service With Minor Environmental Footprint,Unknown,2019,103.5,41.1,36.5,7.8,18.0,0.0,1,2020,-1.5471639496037968,-1.0762910961687018,3.460192210786886,1
0013b00001p2wf3AAA,Greening Spa,Certified,Business Products & Services,Chile,Service With Minor Environmental Footprint,1-9,2019,92.3,17.6,15.8,11.6,17.4,29.8,1,2020,-1.2468612814294502,-2.4949373535057076,0.06782571463856067,1
0018000000OO2kNAAT,Coherence Collaborative,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,80.6,37.3,24.5,6.8,12.0,0.0,1,2007,-1.7316479138852754,1.2629329884574472,2.4782624129955555,1
0018000000OO2kNAAT,Coherence Collaborative,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2015,81.5,47.9,14.3,11.4,7.8,0.0,2,2007,-1.4646787528921223,2.383728246732281,2.2982968251802833,1
0018000000OO2kNAAT,Coherence Collaborative,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2013,90.1,36.2,29.7,8.8,15.3,0.0,3,2007,-2.3938630089033484,3.193452922565891,1.5247137120854997,1
0018000000OO2kwAAD,Caprock,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2016,115.2,22.2,38.8,4.4,16.4,33.4,1,2007,-2.653415759771838,0.8942737345313229,-1.871020633118714,1
0018000000OO2kwAAD,Caprock,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2014,108.1,20.6,26.7,10.5,14.1,36.2,2,2007,-2.3452815080011953,1.5422029930346652,-2.4366172035297056,1
0018000000OO2kwAAD,Caprock,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2012,104.9,20.3,19.8,9.6,12.8,42.3,3,2007,-2.401671390538743,2.1666002469813135,-3.0663547799654944,1
001C000001nGbYsIAK,Karst Stone Paper�,Certified,Consumer Products & Services,Australia,Wholesale/Retail,1-9,2019,83.6,21.2,3.2,34.5,5.6,18.8,1,2019,2.8667852668144165,-1.3666536730728367,1.2263729871491067,0
001C000001nGd36IAC,Dash Water,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,1-9,2019,81.7,19.0,2.7,19.5,14.6,25.8,1,2020,2.2213621001700883,-2.1569512453542456,0.5911473480175645,0
001C000001nGLpDIAW,Caisse D'�Pargne Normandie,Certified,Financial Services,France,Service With Minor Environmental Footprint,1000+,2019,89.0,18.9,18.1,4.7,13.0,33.6,2,2020,-1.1562715988288077,-2.919815843063396,-0.736894731190737,1
001C000001nij76IAA,Skysun,Certified,Energy & Environmental Services,Belgium,Service With Minor Environmental Footprint,1-9,2020,97.7,18.7,1.4,37.7,18.3,21.4,1,2020,1.0331728896138368,-2.5751844049474735,-0.9451363507015427,0
001C000001njHltIAE,Habito,Certified,Financial Services,United Kingdom,Service With Minor Environmental Footprint,50-249,2019,83.0,17.8,4.5,8.9,16.3,35.4,1,2020,-0.932809404020238,-3.1924168445373833,-0.8638683345220608,1
001C000001njDCxIAM,"Integradora De Franquicias Pkt1, S.A. P.I. De C.V.",Certified,Transportation & Logistics,Mexico,Service With Significant Environmental Footprint,10-49,2019,81.6,10.2,2.2,40.6,14.2,14.1,1,2020,2.2486960030319203,-2.2860888072813648,-1.5203407842684282,0
001C000001njPEhIAM,One Mighty Mill,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2019,81.5,38.0,7.7,18.8,6.9,10.0,1,2020,2.7292078905136488,-0.7178977753333852,0.6157938060792315,0
001C000001XduqTIAR,Greenhouse Pr,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,95.9,22.8,15.8,9.4,18.7,29.0,1,2017,-1.395783780365145,-2.706058588462395,-0.35351168826257556,1
001C000001XduqTIAR,Greenhouse Pr,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2016,88.8,30.1,13.1,11.3,7.3,27.0,2,2017,-1.295251979540163,-1.5608111661713446,0.14330797424496805,1
001C000001Xe9M0IAJ,Squeaky,Certified,Energy & Environmental Services,United Kingdom,Service With Significant Environmental Footprint,1-9,2018,88.8,22.0,0.0,34.4,14.9,17.4,1,2018,1.8995820493729214,-2.0221676073506147,-1.1045437014321124,0
001C000001Xfj7SIAR,Simanye,Certified,Business Products & Services,South Africa,Service With Minor Environmental Footprint,10-49,2017,80.7,37.7,2.3,8.1,12.5,19.8,1,2018,-1.0395313751872775,-2.168988711735054,0.7484600852214107,1
001C000001XPonyIAD,Cube Group,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2019,80.1,21.3,18.5,4.6,7.6,27.8,1,2017,-1.1907043257888423,-2.565042780353785,0.3236300137120072,1
001C000001XPonyIAD,Cube Group,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2016,82.7,17.1,26.2,6.2,9.0,24.2,2,2017,-1.6167080599348878,-1.493244445221212,-0.07752940848501572,1
001C000001Z6UplIAF,Lifeco Unltd Investments,Certified,Education & Training Services,South Africa,Service With Minor Environmental Footprint,1-9,2017,130.9,41.8,36.4,2.8,15.5,34.4,1,2017,-2.4887650661689324,-1.4175613667713778,0.46137301963824057,1
001C000001Z7DLqIAN,New Hope Ecotech,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,1-9,2016,87.1,32.8,14.2,10.7,9.9,19.5,1,2017,-1.179075908277538,-1.5585988212253437,0.7121159754317289,1
001C000001Zyt77IAB,Mercaris,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2018,84.7,18.3,21.0,9.0,13.2,23.2,1,2018,-1.478060110972516,-1.3046174983304815,0.07596594898749509,1
001C000001ZzfESIAZ,All Things Open,Certified,Education & Training Services,United States,Service With Minor Environmental Footprint,Unknown,2017,83.0,37.9,21.5,10.3,13.3,0.0,1,2018,-1.2187093756080076,-0.06406459059012652,2.95277002045527,1
001C00000140gYpIAI,Constructora L Y D,Certified,Building,Chile,Manufacturing,250-999,2017,91.0,46.7,0.0,15.2,12.2,16.9,1,2014,2.166932942595013,-0.4963623563725793,-0.3554039286480228,0
001C00000140gYpIAI,Constructora L Y D,Certified,Building,Chile,Manufacturing,250-999,2014,81.5,40.2,0.0,16.0,6.4,18.8,2,2014,2.1239818981887004,0.27588205169331675,-0.8562191897899788,0
0018000000PSEdfAAH,Brightworks Sustainability Llc,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2017,96.2,23.7,0.0,25.0,12.6,34.9,1,2010,-0.8100032380665692,-0.07473939636513431,-1.5008186105152,1
0018000000PSEdfAAH,Brightworks Sustainability Llc,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2015,102.5,18.6,0.0,40.6,15.1,28.2,2,2010,-0.6854429640253469,0.9790607334174818,-1.9404909948917755,1
0018000000PSEdfAAH,Brightworks Sustainability Llc,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2012,95.4,6.7,0.0,41.4,15.7,31.4,3,2010,-0.9636977270165652,1.688633557989149,-2.7892830205289036,1
0018000000OO2lVAAT,Heller Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2018,98.0,12.9,27.4,6.9,18.2,32.6,1,2008,-2.129527673865422,-0.08921496228287307,-1.5469085893276213,1
0018000000OO2lVAAT,Heller Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2016,97.1,12.3,24.8,8.1,19.3,32.6,2,2008,-2.2737590099137512,0.6908442388743672,-1.9828611849666824,1
0018000000OO2lVAAT,Heller Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2012,108.0,13.1,36.6,5.8,16.0,36.4,3,2008,-2.861210865829867,1.9863435479504226,-2.5195691546999774,1
0018000000PSEezAAH,Fireclay Tile,Certified,Business Products & Services,United States,Manufacturing,50-249,2019,115.4,26.8,3.4,38.7,18.8,27.5,1,2015,1.2994781387545826,-0.15333869220277338,-1.3350347836107235,0
0018000000PSEezAAH,Fireclay Tile,Certified,Business Products & Services,United States,Manufacturing,50-249,2016,91.5,21.3,0.0,29.7,17.0,23.5,2,2015,1.0604556792812192,0.4389015686291353,-1.504692154477438,0
0018000000PSEezAAH,Fireclay Tile,Certified,Business Products & Services,United States,Manufacturing,50-249,2014,80.3,18.5,0.0,27.1,16.9,17.7,3,2015,0.86976734252397,1.1353111361775639,-1.614585068542517,0
0018000000PSEeFAAX,Traditional Medicinals,Certified,Consumer Products & Services,United States,Manufacturing,50-249,2018,125.7,41.1,8.7,36.3,17.9,21.6,1,2010,2.311092027404504,1.5529139970025587,-1.0214565444362729,0
0018000000PSEeFAAX,Traditional Medicinals,Certified,Consumer Products & Services,United States,Manufacturing,50-249,2016,115.1,32.9,7.9,34.3,18.1,21.9,2,2010,2.0832349397872085,2.0975860696487434,-1.5470114944888673,0
0018000000PSEeFAAX,Traditional Medicinals,Certified,Consumer Products & Services,United States,Manufacturing,50-249,2014,133.6,36.4,16.7,39.1,17.4,24.0,3,2010,1.7466202787996266,3.2230581686319333,-2.003764668880316,0
0018000000PSEeFAAX,Traditional Medicinals,Certified,Consumer Products & Services,United States,Manufacturing,50-249,2012,109.6,31.6,15.0,25.4,14.3,23.2,4,2010,1.4136611908865329,3.5580829865821095,-2.1538413492333066,0
0018000000PSEpmAAH,Upspring,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,120.5,46.2,47.9,13.9,12.3,0.0,1,2008,-2.193277441006275,1.9022713753866909,2.599557042876566,1
0018000000PSEpmAAH,Upspring,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2016,119.2,44.2,55.8,8.5,10.8,0.0,2,2008,-2.670266057396263,2.6563688668704946,2.30616058898538,1
